2017-07-07T22:00:41+0000,980601328736431_1057909347672295,"#Smoking damages DNA, which can lead to cancer almost anywhere in the body. http://bit.ly/2sqqn9q",2017-07-08T02:23:45+0000,Roger Thornton,I just can't pass this post with out telling every one who will read this if u smoking please quit I do not have vocal cords because I decided to smoke so please if u smoking quit it not worth your vocal cords dam sure was not worth mine peace out
2017-07-07T22:00:41+0000,980601328736431_1057909347672295,"#Smoking damages DNA, which can lead to cancer almost anywhere in the body. http://bit.ly/2sqqn9q",2017-07-09T01:48:42+0000,Linda Culbertson,Very true!!
2017-07-07T22:00:41+0000,980601328736431_1057909347672295,"#Smoking damages DNA, which can lead to cancer almost anywhere in the body. http://bit.ly/2sqqn9q",2017-07-09T02:30:40+0000,Frank Lehenbauer,Stop smoking
2017-07-07T20:00:03+0000,980601328736431_1057836187679611,"Even occasional #smoking can hurt you. On average, every cig reduces your life by 11 minutes. http://bit.ly/2tz5WHH",2017-07-08T11:44:51+0000,Frank Lehenbauer,"Smoking has hurt my family! Stop smoking for your loved ones, they will be your caregivers. Get to watch you die slowly a terrible death. Not fun."
2017-07-07T20:00:03+0000,980601328736431_1057836187679611,"Even occasional #smoking can hurt you. On average, every cig reduces your life by 11 minutes. http://bit.ly/2tz5WHH",2017-07-09T00:57:44+0000,Jeff D Snook,"According to these "" statistics "" I should have been dead years ago..."
2017-07-07T20:00:03+0000,980601328736431_1057836187679611,"Even occasional #smoking can hurt you. On average, every cig reduces your life by 11 minutes. http://bit.ly/2tz5WHH",2017-07-09T03:35:56+0000,Darlene Hunke,This should include weed also
2017-07-07T16:00:06+0000,980601328736431_1057688517694378,"#Smoking can destroy the tiny hairs that help keep the lungs clear, giving a person smoker’s cough. http://bit.ly/2ta5yfq",2017-07-08T21:10:26+0000,Marianne Moncrief,"And lots more than that!!!!!,"
2017-07-07T16:00:06+0000,980601328736431_1057688517694378,"#Smoking can destroy the tiny hairs that help keep the lungs clear, giving a person smoker’s cough. http://bit.ly/2ta5yfq",2017-07-08T21:33:17+0000,Roger Thornton,Tobacco free is the only way to b. If u want your vocal cords if u smoking please quit if not please don't start peace out u all
2017-07-07T16:00:06+0000,980601328736431_1057688517694378,"#Smoking can destroy the tiny hairs that help keep the lungs clear, giving a person smoker’s cough. http://bit.ly/2ta5yfq",2017-07-09T05:20:32+0000,Leslie Helmich,OMG!   Isn't that the famous drag queen from Drag Race?
2017-07-07T16:00:06+0000,980601328736431_1057688517694378,"#Smoking can destroy the tiny hairs that help keep the lungs clear, giving a person smoker’s cough. http://bit.ly/2ta5yfq",2017-07-09T12:39:38+0000,Betty Pecoraro,Thx
2017-07-07T16:00:06+0000,980601328736431_1057688517694378,"#Smoking can destroy the tiny hairs that help keep the lungs clear, giving a person smoker’s cough. http://bit.ly/2ta5yfq",2017-07-09T12:46:07+0000,Charles Zukowski,Free six months
2017-07-06T22:00:12+0000,980601328736431_1057067614423135,Smoking #cigarettes can claim more than 10 years of your life. Don’t let #cigs cut your life short. http://bit.ly/2tv5OZH,2017-07-07T05:23:58+0000,Michelle Theresa Draper Prieto,I almost died from cigarettes
2017-07-06T22:00:12+0000,980601328736431_1057067614423135,Smoking #cigarettes can claim more than 10 years of your life. Don’t let #cigs cut your life short. http://bit.ly/2tv5OZH,2017-07-08T03:25:50+0000,Lijean Waters,Amen
2017-07-06T22:00:12+0000,980601328736431_1057067614423135,Smoking #cigarettes can claim more than 10 years of your life. Don’t let #cigs cut your life short. http://bit.ly/2tv5OZH,2017-07-08T12:59:20+0000,Jeanie Voytko,This is true!
2017-07-06T22:00:12+0000,980601328736431_1057067614423135,Smoking #cigarettes can claim more than 10 years of your life. Don’t let #cigs cut your life short. http://bit.ly/2tv5OZH,2017-07-08T15:46:45+0000,Jennie Wilman,Very hard to get people to listen.people would rather smoke than breathe.
2017-07-06T20:00:23+0000,980601328736431_1057009267762303,"If nobody smoked, about 30% of US cancer deaths could be prevented. Even occasional #smoking can hurt you. http://bit.ly/2tro7Ok",2017-07-07T15:40:00+0000,Ted Duke,Bullshit
2017-07-06T20:00:23+0000,980601328736431_1057009267762303,"If nobody smoked, about 30% of US cancer deaths could be prevented. Even occasional #smoking can hurt you. http://bit.ly/2tro7Ok",2017-07-08T01:13:19+0000,Gary Ellis,So who would pay the taxes????
